byte	HW_CTR_AVG_ENC	HW_CTR_AVG_DEC	HW_ECB_AVG_ENC	HW_ECB_AVG_DEC	HW_CBC_AVG_ENC	HW_CBC_AVG_DEC	SW_CTR_AVG_ENC	SW_CTR_AVG_DEC	SW_ECB_AVG_ENC	SW_ECB_AVG_DEC	SW_CBC_AVG_ENC	SW_CBC_AVG_DEC
1455	0.724375	0.7261875	0.693	0.695125	0.728125	0.7299375	6.9374375	6.9383125	6.8166875	6.896375	6.9291875	7.179375
1456	0.7180625	0.719625	0.693	0.695125	0.7188125	0.7230625	6.934125	6.9349375	6.8166875	6.896375	6.9238125	7.1788125
1457	0.7243125	0.7255625	0.703	0.7046875	0.7288125	0.7379375	7.008625	7.0095	6.891625	6.9715	7.00075	7.2544375
1458	0.7260625	0.7275	0.703	0.7046875	0.7295625	0.73975	7.0094375	7.01025	6.891625	6.9715	7.0019375	7.256125
1459	0.72675	0.7266875	0.703	0.7046875	0.7300625	0.7399375	7.0101875	7.011375	6.891625	6.9715	7.0028125	7.256875
1460	0.72475	0.7248125	0.703	0.7046875	0.7298125	0.7371875	7.0085	7.009125	6.891625	6.9715	7.0006875	7.2535
1461	0.72525	0.7269375	0.703	0.7046875	0.72925	0.738625	7.0098125	7.0106875	6.891625	6.9715	7.0016875	7.2561875
1462	0.7253125	0.729	0.703	0.7046875	0.7311875	0.7408125	7.010875	7.0114375	6.891625	6.9715	7.0026875	7.2575625
1463	0.727375	0.72825	0.703	0.7046875	0.7310625	0.741625	7.01125	7.0121875	6.891625	6.9715	7.0034375	7.257625
1464	0.7264375	0.726375	0.703	0.7046875	0.7283125	0.739	7.0095	7.01	6.891625	6.9715	7.0013125	7.255625
1465	0.7264375	0.727	0.703	0.7046875	0.73025	0.7401875	7.010625	7.011875	6.891625	6.9715	7.0028125	7.25675
1466	0.7269375	0.728375	0.703	0.7046875	0.7320625	0.7421875	7.0114375	7.01225	6.891625	6.9715	7.0038125	7.2578125
1467	0.7275625	0.7296875	0.703	0.7046875	0.731625	0.7428125	7.0124375	7.013	6.891625	6.9715	7.004375	7.25875
1468	0.7255	0.72825	0.703	0.7046875	0.7301875	0.7374375	7.01	7.010875	6.891625	6.9715	7.001375	7.2544375
1469	0.7266875	0.7286875	0.703	0.7046875	0.73075	0.7394375	7.0115625	7.0123125	6.891625	6.9715	7.002625	7.25575
1470	0.7275	0.73	0.703	0.7046875	0.7321875	0.741375	7.01225	7.013125	6.891625	6.9715	7.00375	7.2564375
1471	0.7284375	0.7308125	0.703	0.7046875	0.732	0.7419375	7.013	7.014	6.891625	6.9715	7.004375	7.2578125
1472	0.727	0.7285625	0.703	0.7046875	0.72775	0.73275	7.0096875	7.0104375	6.891625	6.9715	6.9989375	7.254625
1473	0.73525	0.73725	0.707	0.7098125	0.739625	0.7398125	7.083875	7.0850625	6.9659375	7.046	7.0765	7.332125
1474	0.736625	0.7386875	0.707	0.7098125	0.7404375	0.742375	7.0853125	7.0858125	6.9659375	7.046	7.077625	7.333875
1475	0.7365625	0.7388125	0.707	0.7098125	0.741875	0.7423125	7.086	7.0861875	6.9659375	7.046	7.07775	7.334875
1476	0.7348125	0.7365	0.707	0.7098125	0.738875	0.740875	7.0835625	7.085	6.9659375	7.046	7.07575	7.332375
1477	0.7365	0.739	0.707	0.7098125	0.741125	0.74125	7.0856875	7.085875	6.9659375	7.046	7.07725	7.3336875
1478	0.736375	0.7390625	0.707	0.7098125	0.741625	0.74325	7.086375	7.086625	6.9659375	7.046	7.077875	7.334875
1479	0.737125	0.7383125	0.707	0.7098125	0.742375	0.743375	7.08675	7.087375	6.9659375	7.046	7.079125	7.335125
1480	0.7368125	0.7385625	0.707	0.7098125	0.7394375	0.7420625	7.085	7.08525	6.9659375	7.046	7.0768125	7.3330625
1481	0.7364375	0.7380625	0.707	0.7098125	0.7410625	0.7419375	7.0865	7.08675	6.9659375	7.046	7.078125	7.334375
1482	0.737125	0.7386875	0.707	0.7098125	0.7420625	0.7446875	7.0869375	7.0878125	6.9659375	7.046	7.0791875	7.3360625
1483	0.7379375	0.739625	0.707	0.7098125	0.7426875	0.74525	7.0873125	7.088875	6.9659375	7.046	7.079625	7.3356875
1484	0.737375	0.7381875	0.707	0.7098125	0.739875	0.7405625	7.0855625	7.0860625	6.9659375	7.046	7.077	7.3318125
1485	0.73725	0.7389375	0.707	0.7098125	0.7409375	0.742125	7.087125	7.0875625	6.9659375	7.046	7.0780625	7.3334375
1486	0.738	0.7395	0.707	0.7098125	0.7425	0.74325	7.087375	7.08875	6.9659375	7.046	7.0795	7.3349375
1487	0.739125	0.740875	0.707	0.7098125	0.7425625	0.7441875	7.088875	7.0890625	6.9659375	7.046	7.0800625	7.335
1488	0.732125	0.7339375	0.707	0.7098125	0.733625	0.7371875	7.0851875	7.086	6.9659375	7.046	7.0740625	7.3333125
1489	0.7390625	0.73975	0.717125	0.71975	0.7435625	0.752	7.1594375	7.160625	7.040625	7.120625	7.151125	7.411875
1490	0.7405625	0.7408125	0.717125	0.71975	0.7445625	0.754125	7.1605	7.161375	7.040625	7.120625	7.151875	7.4130625
1491	0.741125	0.741625	0.717125	0.71975	0.7453125	0.75425	7.1609375	7.162125	7.040625	7.120625	7.1529375	7.4105625
1492	0.738	0.739625	0.717125	0.71975	0.743875	0.752	7.1590625	7.1603125	7.040625	7.120625	7.1510625	7.4083125
1493	0.7398125	0.7415625	0.717125	0.71975	0.74425	0.75425	7.160875	7.1618125	7.040625	7.120625	7.152125	7.4126875
1494	0.7398125	0.74225	0.717125	0.71975	0.744875	0.75525	7.161625	7.1625	7.040625	7.120625	7.15325	7.4110625
1495	0.7409375	0.743375	0.717125	0.71975	0.7465	0.75575	7.1620625	7.1631875	7.040625	7.120625	7.153625	7.4151875
1496	0.7394375	0.74125	0.717125	0.71975	0.743	0.7530625	7.16025	7.1611875	7.040625	7.120625	7.154875	7.409375
1497	0.7405625	0.742875	0.717125	0.71975	0.744625	0.755	7.16175	7.1623125	7.040625	7.120625	7.1525625	7.410375
1498	0.7414375	0.743375	0.717125	0.71975	0.7459375	0.757	7.1624375	7.1634375	7.040625	7.120625	7.1536875	7.41525
1499	0.7418125	0.7445625	0.717125	0.71975	0.74575	0.7568125	7.162875	7.1638125	7.040625	7.120625	7.1543125	7.412625
1500	0.740125	0.7415625	0.717125	0.71975	0.744125	0.7518125	7.161125	7.1616875	7.040625	7.120625	7.1519375	7.4118125
1501	0.742	0.7434375	0.717125	0.71975	0.745	0.7536875	7.1623125	7.1630625	7.040625	7.120625	7.1528125	7.409375
1502	0.74225	0.7441875	0.717125	0.71975	0.7463125	0.755125	7.1626875	7.1638125	7.040625	7.120625	7.15425	7.4143125
1503	0.7441875	0.7443125	0.717125	0.71975	0.7465	0.756625	7.164125	7.165	7.040625	7.120625	7.154875	7.4115625
1504	0.741875	0.7430625	0.717125	0.71975	0.7428125	0.746125	7.1604375	7.161625	7.040625	7.120625	7.149375	7.40925
1505	0.749625	0.7510625	0.7214375	0.72375	0.7538125	0.7549375	7.2340625	7.236	7.1155	7.1959375	7.2271875	7.4879375
1506	0.750625	0.7533125	0.7214375	0.72375	0.75475	0.7566875	7.2365625	7.2356875	7.1155	7.1959375	7.228875	7.48875
1507	0.751125	0.7538125	0.7214375	0.72375	0.7558125	0.7564375	7.237	7.2365625	7.1155	7.1959375	7.229	7.4896875
1508	0.74975	0.7513125	0.7214375	0.72375	0.753625	0.7546875	7.2355	7.2346875	7.1155	7.1959375	7.2270625	7.4869375
1509	0.75075	0.753625	0.7214375	0.72375	0.7549375	0.75625	7.236875	7.2361875	7.1155	7.1959375	7.22775	7.489
1510	0.751125	0.7535	0.7214375	0.72375	0.7560625	0.7575625	7.2373125	7.23725	7.1155	7.1959375	7.229875	7.4894375
1511	0.7515625	0.7529375	0.7214375	0.72375	0.756625	0.758375	7.23675	7.239	7.1155	7.1959375	7.2298125	7.4906875
1512	0.750875	0.7534375	0.7214375	0.72375	0.7544375	0.755875	7.23475	7.2371875	7.1155	7.1959375	7.228	7.488125
1513	0.7509375	0.7531875	0.7214375	0.72375	0.7559375	0.756625	7.2361875	7.2386875	7.1155	7.1959375	7.229	7.4899375
1514	0.7513125	0.7531875	0.7214375	0.72375	0.756625	0.7583125	7.2379375	7.2380625	7.1155	7.1959375	7.23	7.4908125
1515	0.752625	0.754125	0.7214375	0.72375	0.757	0.7588125	7.2393125	7.2385625	7.1155	7.1959375	7.2304375	7.491
1516	0.7505625	0.753625	0.7214375	0.72375	0.754	0.7549375	7.2355	7.2380625	7.1155	7.1959375	7.22775	7.4878125
1517	0.7514375	0.7536875	0.7214375	0.72375	0.75525	0.7563125	7.237	7.2395625	7.1155	7.1959375	7.229	7.4886875
1518	0.7523125	0.75475	0.7214375	0.72375	0.75675	0.7575	7.239375	7.2386875	7.1155	7.1959375	7.230625	7.4895625
1519	0.7538125	0.755	0.7214375	0.72375	0.75725	0.75875	7.2388125	7.2404375	7.1155	7.1959375	7.230625	7.4906875
1520	0.7469375	0.74825	0.7214375	0.72375	0.7483125	0.7521875	7.2354375	7.2369375	7.1155	7.1959375	7.22575	7.4885
1521	0.7535625	0.7551875	0.732	0.7338125	0.7585625	0.7668125	7.3105625	7.311375	7.1899375	7.271	7.3019375	7.5659375
1522	0.7546875	0.75575	0.732	0.7338125	0.75825	0.7693125	7.3115625	7.312125	7.1899375	7.271	7.3039375	7.5655625
1523	0.7548125	0.755875	0.732	0.7338125	0.7596875	0.768375	7.312	7.31325	7.1899375	7.271	7.3046875	7.5665625
1524	0.75325	0.754625	0.732	0.7338125	0.758625	0.76675	7.3101875	7.311	7.1899375	7.271	7.3024375	7.5645
1525	0.75475	0.7561875	0.732	0.7338125	0.7581875	0.7676875	7.3119375	7.3125625	7.1899375	7.271	7.3035625	7.5664375
1526	0.7553125	0.7571875	0.732	0.7338125	0.76	0.769625	7.312375	7.3135625	7.1899375	7.271	7.3050625	7.567875
1527	0.75575	0.7569375	0.732	0.7338125	0.760625	0.771625	7.313125	7.314375	7.1899375	7.271	7.3053125	7.568125
1528	0.7534375	0.755125	0.732	0.7338125	0.7584375	0.767	7.3110625	7.312	7.1899375	7.271	7.3030625	7.5658125
1529	0.7556875	0.7564375	0.732	0.7338125	0.759125	0.768875	7.3128125	7.313375	7.1899375	7.271	7.304125	7.56775
1530	0.7561875	0.7574375	0.732	0.7338125	0.760625	0.7708125	7.3135625	7.314125	7.1899375	7.271	7.3053125	7.5683125
1531	0.75725	0.7583125	0.732	0.7338125	0.7609375	0.771625	7.314	7.31525	7.1899375	7.271	7.3059375	7.5693125
1532	0.75525	0.756	0.732	0.7338125	0.7589375	0.7661875	7.311875	7.3130625	7.1899375	7.271	7.303375	7.564125
1533	0.7556875	0.758	0.732	0.7338125	0.76	0.768625	7.3134375	7.3143125	7.1899375	7.271	7.3045	7.567
1534	0.7568125	0.75825	0.732	0.7338125	0.7606875	0.770125	7.3140625	7.315	7.1899375	7.271	7.3056875	7.568125
1535	0.75725	0.759375	0.732	0.7338125	0.76075	0.771125	7.314875	7.31575	7.1899375	7.271	7.305875	7.5686875
1536	0.7556875	0.758375	0.732	0.7338125	0.7568125	0.761625	7.3118125	7.312375	7.1899375	7.271	7.30075	7.56625
